loan_id,loan_amnt,emp_title,emp_length,home_ownership,annual_inc
1840519,40000,2,8.0,1,75000.0
1810263,25000,10,4.0,2,70000.0
1910011,18500,20,5.0,1,43000.0
1910537,35200,18,9.0,2,75000.0
1911460,40000,2,10.0,2,95000.0
1910331,10000,19,10.0,2,81000.0
1911219,12000,9,4.0,2,54000.0
1910638,10000,19,1.0,2,40000.0
1840930,19200,19,1.0,1,47000.0
1831485,14000,6,10.0,1,49572.0
1810063,23000,13,4.0,1,110000.0
1831041,10000,13,3.0,2,70000.0
1821040,40000,7,7.0,1,175000.0
1911025,38000,20,5.0,1,160000.0
1910535,30000,19,5.0,1,100000.0
1810244,21000,10,7.0,1,121400.0
1811400,15000,16,10.0,3,66000.0
1830718,12000,1,4.0,1,70000.0
1821202,8000,18,3.0,2,80000.0
1810143,3025,10,2.0,2,68000.0
1840970,24000,4,10.0,2,95000.0
1810186,17000,10,3.0,1,100000.0
1910729,23000,11,6.0,1,80000.0
1811355,9000,16,4.0,1,85000.0
1910890,10000,20,1.0,2,41000.0
1830462,15000,19,5.0,2,65000.0
1811302,33200,9,0.0,2,42000.0
1910224,20000,7,10.0,1,95000.0
1830905,16000,13,0.0,2,65000.0
1820004,21000,13,0.0,1,125000.0
1911328,15000,5,3.0,2,65000.0
1831212,15000,2,2.0,2,72000.0
1821055,10000,13,0.0,1,78000.0
1810503,11000,11,3.0,3,66000.0
1840012,16000,11,5.0,1,51000.0
1910748,2500,15,7.0,1,150000.0
1841294,10000,11,7.0,1,85000.0
1821375,15000,2,2.0,2,38000.0
1821239,8000,2,3.0,2,38188.8
1820218,14000,9,2.0,2,50000.0
1911064,8000,18,10.0,2,40000.0
1840599,5500,14,0.0,1,95000.0
1820670,25000,5,1.0,3,108000.0
1830886,12000,13,0.0,1,45000.0
1841024,19200,16,0.0,1,78597.0
1910383,10000,19,1.0,2,124000.0
1820344,12000,13,10.0,1,185500.0
1841147,10000,3,10.0,1,65000.0
1830202,10000,17,3.0,2,56160.0
1820878,5000,16,2.0,2,36000.0
1840618,5500,3,1.0,2,45000.0
1831385,3400,3,10.0,2,80000.0
1810694,23000,19,10.0,1,117000.0
1841212,14000,4,10.0,2,70000.0
1810508,20000,14,9.0,1,77000.0
1820514,6000,4,5.0,1,62000.0
1811414,38400,19,10.0,1,91400.0
1840839,12000,4,3.0,2,60000.0
1841319,10000,7,10.0,1,40000.0
1810949,40000,1,3.0,2,95000.0
1840079,15000,11,4.0,1,75000.0
1831457,15000,15,10.0,1,50000.0
1911409,5000,14,3.0,1,85000.0
1820342,5700,18,3.0,1,55000.0
1840925,2200,4,10.0,1,50000.0
1830845,7000,7,10.0,2,62000.0
1840766,10500,4,2.0,1,57000.0
1810033,11000,10,10.0,3,100000.0
1821173,36500,19,5.0,2,43000.0
1911019,15000,10,10.0,3,43000.0
1841129,20000,8,10.0,2,40000.0
1841069,1000,4,2.0,1,31000.0
1830306,18000,16,10.0,1,90000.0
1820082,35000,4,2.0,3,97000.0
1810314,20000,13,10.0,1,160000.0
1910703,9000,14,3.0,2,80000.0
1820523,11200,16,5.0,1,37000.0
1840993,12000,4,7.0,3,55000.0
1910332,40000,19,7.0,1,117000.0
1830197,18000,11,8.0,1,89000.0
1911208,32850,8,8.0,1,86239.0
1841349,15000,3,4.0,2,31776.0
1910911,20000,20,10.0,1,38000.0
1810758,10000,3,10.0,1,56000.0
1840421,10000,18,10.0,2,34000.0
1910140,5000,19,10.0,1,37000.0
1820785,20000,5,10.0,1,40000.0
1841478,13000,3,10.0,2,40000.0
1841261,5000,3,10.0,2,65000.0
1841131,5000,3,1.0,2,75000.0
1830760,20000,14,6.0,2,42000.0
1810661,6500,10,10.0,1,70000.0
1810918,30000,18,10.0,3,120000.0
1810098,6025,10,3.0,2,39000.0
1840985,20000,18,3.0,1,150000.0
1910060,2000,10,10.0,1,95000.0
1810107,10000,9,10.0,2,47000.0
1810253,25000,10,0.0,1,75700.0
1831468,3800,15,3.0,2,37800.0
1911293,15000,8,10.0,1,60000.0
1830720,10000,18,2.0,1,36000.0
1910786,7200,20,3.0,2,72000.0
1820294,15350,18,10.0,1,40000.0
1810680,20000,13,8.0,3,82000.0
1811433,30000,16,10.0,2,49000.0
1911225,36000,8,3.0,1,80000.0
1811370,20000,16,9.0,1,90000.0
1820659,25000,3,0.0,1,225000.0
1831200,8250,15,4.0,1,35000.0
1810511,4500,10,1.0,1,28800.0
1910183,20000,17,10.0,2,48000.0
1831104,35000,13,7.0,3,75109.0
1810111,32000,10,10.0,1,125000.0
1811407,4000,18,10.0,2,64500.0
1831409,6000,15,7.0,1,45000.0
1831317,15000,15,10.0,3,85000.0
1910268,12000,7,4.0,2,53000.0
1820583,6000,5,2.0,2,32000.0
1821033,40000,14,10.0,1,110000.0
1840673,5000,18,10.0,3,41200.0
1841188,14400,3,2.0,1,82000.0
1821411,5000,2,3.0,2,35000.0
1811267,40000,16,10.0,1,98000.0
1810216,16000,3,2.0,2,55000.0
1830887,23600,13,4.0,1,50000.0
1910470,10000,19,6.0,1,90000.0
1841317,10000,5,5.0,2,50000.0
1830828,3700,13,10.0,2,14283.0
1830712,30000,14,10.0,1,110000.0
1831044,10000,13,8.0,2,36000.0
1840488,10000,18,8.0,1,100000.0
1910049,12000,2,9.0,2,70000.0
1910177,8000,2,10.0,1,56000.0
1841485,9500,17,3.0,2,55000.0
1820213,11500,9,3.0,2,45000.0
1811148,15000,18,1.0,2,100000.0
1911384,25000,8,5.0,2,45000.0
1811123,36000,1,6.0,1,175000.0
1910472,28000,19,9.0,2,78000.0
1841507,29000,19,5.0,1,100000.0
1831148,8400,15,10.0,2,80000.0
1820228,15000,9,5.0,1,75000.0
1820676,13000,18,3.0,1,70000.0
1810168,23000,10,0.0,1,75000.0
1821305,25600,2,10.0,1,74000.0
1840778,3000,4,3.0,1,90000.0
1811233,12000,13,5.0,3,142000.0
1821250,6000,9,2.0,3,87500.0
1830044,8700,17,10.0,2,102000.0
1831405,24000,15,10.0,2,48000.0
1830701,6000,9,10.0,1,125000.0
1811330,5000,8,10.0,2,70000.0
1840958,24025,13,3.0,2,41000.0
1831482,11700,15,10.0,1,85000.0
1810240,10000,19,5.0,1,67000.0
1821509,22000,13,10.0,2,70000.0
1840154,28000,7,2.0,1,70000.0
1821123,11000,7,5.0,2,24000.0
1830751,6600,14,7.0,3,150000.0
1840416,10000,18,5.0,1,140000.0
1830305,10000,7,2.0,2,41600.0
1840623,10000,18,10.0,1,50000.0
1910245,16000,4,10.0,1,145000.0
1820010,5000,5,10.0,2,35000.0
1840915,22000,14,2.0,1,153000.0
1841186,2300,14,10.0,3,32944.0
1811331,20000,11,5.0,1,94000.0
1821042,20000,7,1.0,2,45000.0
1910925,16000,19,10.0,1,80000.0
1810672,34000,3,7.0,1,102439.0
1830103,6400,17,1.0,2,54000.0
1831404,6000,16,10.0,2,67000.0
1830373,16000,17,1.0,2,55000.0
1830098,15000,11,2.0,1,160000.0
1810171,16000,8,0.0,1,50000.0
1810053,9000,10,4.0,2,89206.0
1831050,30000,13,10.0,1,130000.0
1820994,7200,11,10.0,1,32000.0
1840144,26500,11,10.0,1,134000.0
1840090,15000,11,10.0,1,120000.0
1841234,10000,20,1.0,2,30000.0
1840905,15000,10,3.0,2,130000.0
1831305,20000,15,10.0,1,99000.0
1820627,1000,8,0.0,2,42000.0
1811087,10800,13,4.0,2,43000.0
1811294,2000,16,0.0,2,26000.0
1820185,7500,9,10.0,3,85000.0
1831360,10000,15,3.0,2,98000.0
1841453,16000,3,0.0,2,27000.0
1830225,15000,17,3.0,2,65000.0
1840043,3000,18,7.0,2,40000.0
1831185,19000,15,10.0,3,75000.0
1830726,10000,14,0.0,2,125000.0
1811009,26000,1,5.0,1,101000.0
1830489,24000,1,10.0,1,202000.0
1830221,24625,14,2.0,1,93778.0
1821219,20000,2,10.0,2,78000.0
1830124,8500,17,2.0,2,48000.0
1831089,10000,7,10.0,2,35000.0
1830550,24000,14,10.0,1,78000.0
1811118,21000,1,0.0,2,90000.0
1810105,30000,10,4.0,2,51500.0
1830458,5400,18,5.0,2,135000.0
1820480,15000,5,1.0,2,36400.0
1830855,12000,5,4.0,1,120000.0
1821314,1500,2,10.0,2,70000.0
1811157,8000,5,8.0,1,31000.0
1840492,20000,13,3.0,1,80200.0
1820551,25000,5,10.0,3,80000.0
1821075,5000,13,6.0,3,53000.0
1840302,5000,11,4.0,2,26976.0
1820493,20000,17,2.0,2,57679.0
1810791,35000,4,2.0,3,180000.0
1841302,40000,3,1.0,3,70000.0
1831345,20000,15,9.0,1,91700.0
1821497,12000,2,10.0,1,61500.0
1831262,10000,13,10.0,2,39895.0
1840557,20000,18,10.0,3,180000.0
1811057,8000,7,6.0,2,56000.0
1820916,7100,19,8.0,1,22880.0
1840349,15600,18,4.0,1,90000.0
1910324,12000,19,10.0,3,73000.0
1911285,4200,13,2.0,3,80000.0
1811170,5000,18,10.0,1,65000.0
1910450,8000,19,10.0,3,40000.0
1820273,10500,5,10.0,1,35000.0
1821181,5000,7,1.0,3,51996.0
1840855,6000,4,10.0,3,40000.0
1840218,10250,19,10.0,1,96000.0
1830884,14000,7,1.0,2,50000.0
1820882,20000,13,10.0,1,110000.0
1840758,10000,1,10.0,3,45000.0
1820865,15000,7,0.0,1,40000.0
1820248,7200,17,10.0,1,60000.0
1910474,10000,19,8.0,1,59000.0
1910461,3450,19,10.0,2,35602.0
1840699,4675,6,5.0,2,27000.0
1841407,10000,3,10.0,3,70000.0
1911319,20000,8,10.0,2,45000.0
1820411,10000,5,3.0,2,39500.0
1830826,25000,3,9.0,1,120000.0
1821405,25000,13,6.0,1,95000.0
1831186,12000,18,5.0,1,80000.0
1910553,6200,19,3.0,2,50000.0
1911380,10000,9,10.0,2,50000.0
1830104,9600,13,8.0,2,68000.0
1811166,24000,1,10.0,1,65000.0
1831053,35000,19,10.0,1,67500.0
1910914,16000,20,1.0,2,33000.0
1811247,5000,16,10.0,1,40000.0
1821197,25300,7,10.0,1,126100.0
1830862,18000,13,2.0,1,190000.0
1830472,6500,14,7.0,1,57000.0
1830559,10000,14,8.0,2,50000.0
1831232,10000,15,4.0,3,35000.0
1830048,15000,6,6.0,1,102000.0
1830833,20000,13,1.0,2,75000.0
1910342,10000,19,6.0,2,72000.0
1910257,10000,19,6.0,1,55000.0
1821146,40000,7,10.0,3,104000.0
1820535,22000,11,2.0,2,56000.0
1910534,1200,19,4.0,2,19000.0
1810969,20000,1,10.0,2,119000.0
1841351,35000,2,10.0,1,125000.0
1841366,13000,19,4.0,2,51500.0
1810138,25000,4,0.0,1,80000.0
1910707,40000,19,1.0,2,80000.0
1810939,22750,9,6.0,1,90161.0
1830365,4200,17,0.0,2,54000.0
1911294,37000,1,2.0,2,109000.0
1820375,6600,9,10.0,2,60000.0
1830379,32000,9,3.0,3,96000.0
1910129,10000,19,10.0,2,40000.0
1831240,40000,15,2.0,2,150000.0
1820079,17000,18,3.0,1,120000.0
1810834,22000,13,7.0,2,45000.0
1820217,15000,9,3.0,3,125000.0
1910005,12000,19,5.0,1,49000.0
1810499,7200,15,10.0,1,100000.0
1910680,16000,19,0.0,2,39000.0
1820564,14000,16,10.0,2,82000.0
1911367,25000,8,10.0,1,90000.0
1840446,3125,18,8.0,1,50000.0
1810528,32000,10,0.0,2,40000.0
1911124,12000,5,1.0,1,38000.0
1811068,20800,18,10.0,2,84500.0
1821387,25000,16,5.0,2,60000.0
1840938,25200,4,1.0,2,61141.0
1841085,21000,4,3.0,1,45000.0
1830956,8000,18,2.0,1,250000.0
1810657,5000,14,10.0,1,160000.0
1910154,14000,2,10.0,2,71000.0
1820520,6400,5,2.0,3,100000.0
1810552,33000,10,7.0,2,73200.0
1910249,6000,19,10.0,2,67000.0
1811105,25000,18,0.0,1,85000.0
1820051,13000,8,6.0,2,110000.0
1911200,6525,2,8.0,1,130000.0
1811367,26000,19,10.0,1,47000.0
1840596,10000,10,10.0,1,55000.0
1811336,18000,14,1.0,3,50000.0
1810823,17000,1,10.0,2,75000.0
1821111,20000,18,2.0,2,60000.0
1840258,10000,11,6.0,2,62000.0
1811161,10000,2,5.0,1,40000.0
1830748,6000,7,10.0,1,71250.0
1811189,10000,13,10.0,1,65000.0
1911300,7000,8,10.0,1,80000.0
1830268,10000,4,10.0,3,70000.0
1810645,25000,16,2.0,1,60000.0
1821432,14000,5,6.0,1,38000.0
1910379,16000,2,5.0,3,75000.0
1810006,3000,10,9.0,2,52000.0
1831046,6000,13,3.0,3,19000.0
1840879,2000,4,5.0,2,13500.0
1830196,17675,13,4.0,2,35000.0
1831192,14000,15,10.0,2,32000.0
1911465,20000,18,6.0,2,65000.0
1810335,22000,10,3.0,2,85000.0
1910620,40000,10,10.0,1,90000.0
1830136,19200,14,6.0,1,85000.0
1820496,12000,5,10.0,1,52000.0
1830120,12000,17,10.0,1,77000.0
1840902,15000,4,6.0,1,100000.0
1810131,9000,10,2.0,1,79000.0
1911168,30000,13,4.0,2,130000.0
1820097,8000,9,6.0,2,62000.0
1911081,12000,3,10.0,2,70000.0
1911488,40000,18,10.0,2,145000.0
1910504,7000,19,10.0,3,110000.0
1830105,26000,2,10.0,2,92080.0
1820149,18000,8,5.0,2,45000.0
1840140,36000,13,9.0,2,160000.0
1840252,4000,11,1.0,2,57600.0
1810170,7000,19,4.0,2,52000.0
1810124,18000,5,0.0,2,55000.0
1830566,10000,14,3.0,3,107000.0
1841155,25000,3,1.0,1,98000.0
1821441,10000,19,8.0,2,68000.0
1811234,12000,16,5.0,1,170000.0
1841383,18000,3,7.0,2,98000.0
1811198,12000,16,7.0,2,67000.0
1840838,5000,4,10.0,2,21449.36
1910409,30000,19,1.0,1,140000.0
1811322,25700,16,10.0,1,114000.0
1830655,20000,2,2.0,2,70000.0
1830336,14000,17,6.0,2,65000.0
1830399,10000,5,8.0,2,60000.0
1820938,30000,13,0.0,1,60000.0
1811444,7000,18,4.0,1,60000.0
1830080,10000,17,10.0,2,125000.0
1911178,10000,8,3.0,2,42000.0
1810531,21000,13,4.0,1,112000.0
1841375,10000,3,9.0,2,42000.0
1911253,7400,8,10.0,1,40000.0
1820300,15000,9,1.0,2,49000.0
1910322,23200,14,10.0,2,59655.51
1820553,12000,6,4.0,2,34000.0
1821112,12000,7,3.0,2,30000.0
1911284,17000,9,2.0,1,42816.0
1830298,10000,17,3.0,1,35000.0
1830142,30000,17,6.0,1,45000.0
1820637,40000,5,5.0,2,52000.0
1811339,10000,7,2.0,1,90000.0
1811111,6000,19,6.0,2,230000.0
1910669,19200,19,7.0,2,84000.0
1830793,6000,13,10.0,1,103000.0
1910827,8000,20,3.0,1,57650.0
1810233,15000,10,0.0,2,35000.0
1840340,24000,2,6.0,1,338000.0
1811060,10500,16,7.0,1,70000.0
1831477,25000,11,10.0,1,100000.0
1810516,1200,8,6.0,2,22000.0
1910500,22000,10,1.0,3,65000.0
1821321,12000,2,10.0,1,140000.0
1911406,40000,8,10.0,1,150000.0
1911415,1000,8,0.0,2,36000.0
1811241,7000,10,9.0,2,42500.0
1831122,22000,2,10.0,1,90000.0
1811415,30000,16,10.0,1,120000.0
1840470,36000,18,3.0,1,80000.0
1830207,12000,17,10.0,1,55000.0
1841528,20000,15,1.0,2,75000.0
1830440,4800,15,3.0,1,44200.0
1910604,21975,19,0.0,1,87000.0
1821256,30000,4,1.0,2,110000.0
1840910,10000,4,0.0,2,32000.0
1830604,10000,14,5.0,2,30000.0
1910533,6100,5,1.0,2,38000.0
1821339,12000,16,10.0,1,147080.0
1911240,5000,8,3.0,1,165000.0
1911274,20000,8,2.0,1,80000.0
1911476,11000,3,0.0,3,54000.0
1820296,7700,5,4.0,2,31000.0
1820588,21000,7,10.0,1,42000.0
1840178,2500,11,3.0,2,29000.0
1820111,8000,9,10.0,1,90000.0
1840232,4000,17,10.0,1,92000.0
1810093,3000,6,10.0,3,52000.0
1811031,11600,1,10.0,2,34000.0
1840273,4500,8,10.0,1,98650.0
1820729,10000,18,5.0,1,120000.0
1820435,5000,18,5.0,2,75000.0
1830764,6000,13,10.0,1,78000.0
1831069,10000,16,2.0,1,56000.0
1840884,12000,2,10.0,3,68000.0
1811237,18800,16,10.0,3,60000.0
1910204,4200,3,4.0,2,60000.0
1820638,28000,20,2.0,2,125000.0
1820291,1000,16,5.0,3,9600.0
1840284,5100,11,10.0,1,76000.0
1830853,10000,13,3.0,2,24000.0
1841146,3000,8,6.0,2,55680.0
1910668,30000,16,10.0,1,73000.0
1820158,22000,5,6.0,2,35433.5
1910743,40000,19,10.0,1,77000.0
1840726,1000,4,4.0,1,80000.0
1840681,5200,16,5.0,1,100000.0
1841440,14400,14,2.0,1,30000.0
1841252,15000,3,1.0,3,45000.0
1821088,10000,7,4.0,2,37000.0
1840706,20000,18,10.0,2,100000.0
1810187,30000,10,10.0,1,71000.0
1810185,10000,19,5.0,2,15500.0
1831173,11000,19,10.0,1,50000.0
1830232,16000,17,10.0,1,82000.0
1820484,12000,5,7.0,1,65500.0
1911479,5400,8,7.0,3,40000.0
1910780,12000,20,10.0,2,121000.0
1831165,5300,4,0.0,2,37000.0
1831020,30000,10,7.0,1,106000.0
1910833,12800,7,2.0,2,70000.0
1811072,30000,19,10.0,2,49000.0
1910209,30000,18,10.0,2,52000.0
1820282,16000,9,0.0,1,110000.0
1840900,24000,4,10.0,1,148000.0
1841189,5000,3,2.0,2,25000.0
1911348,24000,14,10.0,1,65000.0
1821489,2000,2,5.0,2,35000.0
1840495,30000,6,2.0,2,113000.0
1811392,18000,19,5.0,2,34000.0
1840740,4800,4,3.0,3,130000.0
1810984,21000,13,9.0,1,95000.0
1821074,25000,11,3.0,2,65000.0
1910879,6000,16,0.0,2,45000.0
1820845,12000,7,10.0,3,63000.0
1830364,4200,17,2.0,1,47000.0
1840977,10000,4,8.0,2,65000.0
1910524,12000,19,10.0,3,120000.0
1840660,16000,13,5.0,1,120000.0
1820605,16800,5,10.0,1,93000.0
1830442,12000,14,9.0,2,35000.0
1840520,10000,1,8.0,3,60000.0
1910758,37800,3,7.0,3,180000.0
1820727,18000,14,5.0,2,55275.0
1910357,12000,19,10.0,1,75000.0
1831257,20000,15,3.0,2,82000.0
1830912,40000,19,10.0,1,105000.0
1811103,10000,19,2.0,2,55500.0
1830448,40000,19,6.0,1,200000.0
1830979,35000,16,10.0,1,60000.0
1841298,35000,4,2.0,2,78000.0
1810238,5000,18,10.0,2,372000.0
1810850,20000,9,10.0,2,90000.0
1910329,15000,19,3.0,1,75000.0
1820859,35000,7,7.0,1,75000.0
1810976,20000,4,10.0,1,58000.0
1840489,10000,18,10.0,1,75000.0
1910779,10000,20,10.0,1,52000.0
1820816,5000,3,3.0,2,80000.0
1831068,30000,13,2.0,1,65000.0
1831017,6000,13,10.0,2,61049.0
1840201,34625,14,10.0,1,137500.0
1840414,3000,5,10.0,1,36000.0
1810708,20000,10,10.0,2,49000.0
1840555,17000,18,3.0,2,95000.0
1821191,9500,7,0.0,1,33000.0
1840390,18000,9,3.0,1,130000.0
1830345,3350,17,10.0,1,52000.0
1830147,11500,17,0.0,1,60000.0
1831273,40000,15,10.0,1,89000.0
1830765,35000,15,2.0,1,120000.0
1820035,8000,16,2.0,1,144000.0
1911024,40000,20,10.0,1,100000.0
1820609,15000,5,10.0,2,64128.0
1830841,4475,13,4.0,1,130000.0
1811315,5000,16,10.0,1,98000.0
1911340,5500,8,10.0,2,30000.0
1830490,20000,19,6.0,3,130000.0
1831116,12000,13,10.0,1,49000.0
1841022,8000,4,3.0,1,53000.0
1820562,25000,9,10.0,1,90000.0
1840367,11000,14,5.0,1,188000.0
1830829,40000,3,10.0,1,180000.0
1840874,23450,4,3.0,1,130000.0
1910579,10000,19,5.0,1,60000.0
1840511,10000,19,10.0,1,107742.0
1910538,15000,5,0.0,2,15000.0
1820702,8000,5,3.0,2,31000.0
1911258,5000,3,10.0,2,60000.0
1820742,8000,4,3.0,2,35000.0
1911390,12000,8,4.0,1,90000.0
1830334,4000,17,0.0,2,30000.0
1910788,3500,20,5.0,2,36000.0
1830227,10000,17,3.0,1,80000.0
1810998,25000,1,10.0,3,42000.0
1820522,2000,5,9.0,2,30000.0
1830453,15000,14,2.0,2,90000.0
1820190,30000,15,3.0,2,48000.0
1810163,12000,6,10.0,2,60000.0
1910079,15000,19,10.0,1,45000.0
1830684,20000,14,2.0,3,85000.0
1830254,20500,17,10.0,1,125000.0
1821068,7000,6,10.0,1,64000.0
1910417,15000,19,10.0,2,78000.0
1821255,5000,2,4.0,2,85000.0
1820549,30000,4,10.0,3,113000.0
1910122,3000,19,10.0,2,50000.0
1841161,15000,15,2.0,1,130000.0
1841115,23000,7,7.0,3,78000.0
1831378,15500,4,1.0,2,35000.0
1910800,6000,20,2.0,1,115200.0
1820441,25000,13,3.0,1,45000.0
1840459,20000,9,1.0,1,120000.0
1830496,30000,14,10.0,1,110000.0
1910176,28000,19,3.0,2,65000.0
1820321,20000,9,2.0,2,150000.0
1820736,35000,5,4.0,1,125000.0
1831018,15000,1,10.0,1,48779.0
1810229,7500,10,10.0,3,300000.0
1841074,14000,4,10.0,1,42000.0
1810753,36000,10,10.0,1,154300.0
1811493,20000,1,10.0,1,72000.0
1830611,2000,13,10.0,1,130000.0
1840999,9000,4,10.0,3,91000.0
1831174,4500,15,3.0,2,40520.0
1840083,8425,11,3.0,1,450000.0
1811345,6000,9,0.0,2,35000.0
1841258,30000,3,10.0,2,90000.0
1831151,20000,13,10.0,1,75000.0
1820811,12000,14,0.0,2,63000.0
1840311,3000,19,5.0,1,95000.0
1810523,35000,10,0.0,2,40000.0
1821180,5000,19,0.0,3,41800.0
1820847,15600,7,2.0,2,54000.0
1841423,40000,14,10.0,2,98000.0
1820475,10000,5,10.0,3,120000.0
1840914,10000,19,0.0,1,110000.0
1820147,40000,9,0.0,3,90000.0
1831450,30000,15,7.0,1,225000.0
1830632,30000,10,3.0,2,60000.0
1820209,18000,14,1.0,3,195000.0
1830151,20000,17,10.0,2,46710.0
1840239,25000,4,10.0,2,95000.0
1910585,40000,2,8.0,1,200000.0
1830059,10000,17,6.0,2,50050.0
1830660,39600,14,0.0,2,140000.0
1830716,1000,18,6.0,2,28000.0
1830649,7000,18,10.0,2,115000.0
1820391,30000,14,10.0,2,95000.0
1830245,6000,4,2.0,2,30000.0
1820135,22500,19,2.0,1,65444.0
1841365,8000,3,1.0,2,40000.0
1840158,3500,11,10.0,1,80000.0
1831419,25000,15,10.0,2,95000.0
1830902,8000,6,10.0,2,110000.0
1841182,3000,14,10.0,1,95000.0
1841194,6000,14,6.0,2,50000.0
1811439,11000,16,2.0,1,40000.0
1830985,22000,13,10.0,1,101000.0
1820710,5000,15,2.0,2,35000.0
1830906,18000,13,3.0,2,230000.0
1830375,8000,14,6.0,1,52000.0
1841312,8000,3,10.0,1,55120.0
1830693,20000,14,5.0,1,165000.0
1811152,24000,19,2.0,1,75000.0
1840600,4000,18,1.0,1,34840.0
1821026,10000,7,1.0,1,30000.0
1911449,3500,11,3.0,3,68000.0
1810827,16000,14,10.0,1,101000.0
1830088,35000,19,10.0,1,79000.0
1810462,14400,10,6.0,3,150000.0
1830631,25000,14,10.0,3,54000.0
1840959,5000,4,0.0,2,50000.0
1910385,15000,19,10.0,1,72000.0
1820991,8000,13,5.0,2,90000.0
1810162,15000,10,3.0,2,30000.0
1810948,40000,14,10.0,1,185000.0
1821286,17000,2,10.0,2,100000.0
1831149,15000,2,10.0,1,55000.0
1840395,6500,3,3.0,1,40000.0
1910483,5000,13,10.0,2,60000.0
1811403,18500,4,1.0,2,110000.0
1841285,8000,11,3.0,2,43680.0
1911170,2000,8,10.0,2,101000.0
1821357,3500,2,10.0,1,92600.0
1810978,20000,16,1.0,2,54000.0
1810760,12000,17,3.0,2,65000.0
1910401,9000,19,10.0,2,54500.0
1830697,20000,13,10.0,1,150000.0
1911103,25000,20,4.0,1,173000.0
1810281,14475,10,5.0,1,74000.0
1810792,15000,4,0.0,2,30000.0
1841418,26000,1,5.0,1,95000.0
1830501,24000,14,10.0,1,90000.0
1841057,10000,5,4.0,1,53200.0
1831425,8000,15,10.0,2,44000.0
1830513,20000,13,3.0,2,55000.0
1830033,17000,17,10.0,2,48000.0
1810940,12000,6,1.0,1,120000.0
1840850,30000,13,4.0,1,78500.0
1831380,14400,15,3.0,1,97000.0
1910593,10000,11,10.0,2,80000.0
1830243,24000,6,6.0,2,70000.0
1811362,11500,8,7.0,2,65000.0
1830970,20000,2,2.0,1,43000.0
1840189,20000,11,9.0,1,40000.0
1841109,10000,11,2.0,2,62500.0
1810096,34000,18,2.0,2,105000.0
1841114,40000,4,4.0,1,160000.0
1821501,25000,19,10.0,1,65000.0
1911116,8000,8,4.0,2,36000.0
1840568,35000,18,4.0,1,140000.0
1910449,5000,19,10.0,1,55000.0
1831154,10000,14,10.0,1,53000.0
1820120,12000,7,10.0,2,64000.0
1821109,15000,7,2.0,2,58220.0
1840386,12000,18,2.0,1,150000.0
1811092,6000,1,9.0,2,80000.0
1821057,15000,7,4.0,3,50671.0
1831184,15000,16,0.0,2,32000.0
1810880,16925,13,5.0,2,68006.41
1830409,10000,19,10.0,2,64313.6
1820918,30000,14,2.0,1,152000.0
1830810,30800,13,3.0,1,70000.0
1910903,12000,18,4.0,3,60000.0
1911456,30800,7,10.0,1,178000.0
1911241,19000,8,0.0,3,60000.0
1910964,32000,17,10.0,1,105000.0
1820738,5000,19,10.0,3,60000.0
1821330,16000,11,0.0,1,75000.0
1830555,24000,13,10.0,2,65000.0
1810291,5750,10,1.0,2,1200.0
1841179,25000,3,6.0,1,200000.0
1810225,4000,10,10.0,3,45000.0
1820353,12000,18,2.0,2,34300.0
1831105,10000,15,10.0,1,52000.0
1911174,16000,8,6.0,1,70000.0
1911098,27000,9,10.0,1,110000.0
1911481,25200,11,10.0,1,110200.0
1811273,1000,16,3.0,2,23000.0
1820579,35000,5,4.0,1,95000.0
1841333,20000,3,7.0,1,150000.0
1811390,17100,16,10.0,1,23000.0
1811350,11500,16,8.0,1,115831.0
1910503,40000,19,7.0,1,70000.0
1911307,8000,8,2.0,2,114000.0
1830397,8000,7,10.0,2,89000.0
1820540,8000,2,7.0,1,79600.0
1840633,9000,18,1.0,1,104000.0
1811357,12000,19,6.0,2,59000.0
1910928,35000,13,0.0,1,72000.0
1830948,28725,13,10.0,1,90754.0
1821007,5000,6,0.0,2,46000.0
1810219,2500,10,2.0,2,36000.0
1810732,10800,18,10.0,1,200000.0
1810529,15000,10,10.0,1,49500.0
1810676,25000,10,10.0,1,82000.0
1820722,10000,5,5.0,2,40500.0
1830924,10000,13,10.0,3,59000.0
1911198,4800,6,10.0,1,98644.0
1911053,14000,20,10.0,2,112500.0
1820458,32000,20,2.0,1,55000.0
1840374,38000,5,6.0,1,36000.0
1841009,20000,4,2.0,1,75000.0
1840160,6000,11,1.0,1,40000.0
1811147,24000,18,7.0,1,20000.0
1831009,15000,13,4.0,1,75000.0
1910185,35000,19,8.0,1,106000.0
1811453,35000,7,7.0,1,403000.0
1840220,27000,14,10.0,1,45000.0
1911303,4000,9,3.0,2,43500.0
1820177,12000,4,10.0,3,100000.0
1840132,4500,11,10.0,2,38500.0
1830009,8500,2,10.0,2,65000.0
1830954,7200,13,5.0,2,37000.0
1910507,8000,19,10.0,2,38000.0
1910705,32000,19,10.0,3,60000.0
1831139,14000,13,2.0,2,85000.0
1830346,24000,16,10.0,3,80000.0
1910082,32000,19,10.0,2,90000.0
1811258,10400,13,1.0,1,52000.0
1841379,15000,3,3.0,2,46000.0
1841091,10000,4,5.0,2,50000.0
1820705,18500,4,10.0,3,65000.0
1840632,5000,19,10.0,1,69000.0
1821161,9800,5,4.0,1,75000.0
1810950,6000,1,0.0,1,33000.0
