loan_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,inc_verification_status,issue_date,purpose,zip_code,addr_state,application_type
1910760,20000,60 months,Security Officer,2,MORTGAGE,70000,Source Verified,Feb-19,debt_consolidation,283xx,NC,Individual
1910761,11000,60 months,Engineer,10,MORTGAGE,86700,Not Verified,Feb-19,credit_card,837xx,ID,Individual
1910762,1600,36 months,Principal,2,RENT,30000,Source Verified,Feb-19,major_purchase,070xx,NJ,Individual
1910763,10000,36 months,Nurse,4,MORTGAGE,60000,Source Verified,Feb-19,debt_consolidation,775xx,TX,Individual
1910764,10000,36 months,Principal,5,OWN,36000,Source Verified,Feb-19,debt_consolidation,945xx,CA,Individual
1910765,28000,36 months,Principal,10,MORTGAGE,194000,Source Verified,Feb-19,moving,201xx,VA,Individual
1910766,7000,36 months,Principal,4,MORTGAGE,114000,Source Verified,Feb-19,vacation,774xx,TX,Individual
1910767,3600,36 months,Principal,5,OWN,40000,Not Verified,Feb-19,other,112xx,NY,Joint App
1910769,10000,36 months,Sales Manager,4,MORTGAGE,217876,Source Verified,Feb-19,debt_consolidation,834xx,ID,Individual
1910771,24000,60 months,Principal,10,MORTGAGE,60000,Not Verified,Feb-19,other,330xx,FL,Joint App
1910772,3000,36 months,Security Officer,10,RENT,35000,Source Verified,Feb-19,credit_card,100xx,NY,Individual
1910773,11250,36 months,Principal,1,MORTGAGE,40000,Source Verified,Feb-19,debt_consolidation,809xx,CO,Individual
1910774,40000,60 months,Carpenter,10,MORTGAGE,150000,Source Verified,Feb-19,debt_consolidation,550xx,MN,Individual
1910775,24000,60 months,Chef,1,RENT,75000,Verified,Feb-19,debt_consolidation,112xx,NY,Individual
1910776,6000,36 months,Electrician,10,RENT,40000,Source Verified,Feb-19,other,371xx,TN,Individual
1910778,32000,60 months,Principal,10,MORTGAGE,93200,Source Verified,Feb-19,debt_consolidation,156xx,PA,Individual
1910779,10000,60 months,Principal,10,MORTGAGE,52000,Not Verified,Feb-19,debt_consolidation,130xx,NY,Individual
1910780,12000,60 months,Principal,10,RENT,121000,Not Verified,Feb-19,debt_consolidation,077xx,NJ,Individual
1910781,2800,36 months,Principal,1,RENT,115000,Not Verified,Feb-19,credit_card,770xx,TX,Individual
1910782,12000,36 months,Security Officer,0,RENT,52000,Verified,Feb-19,debt_consolidation,836xx,ID,Individual
1910783,6600,36 months,Principal,10,RENT,56900,Source Verified,Feb-19,credit_card,906xx,CA,Individual
1910784,36000,60 months,Truck Driver,2,RENT,45000,Source Verified,Feb-19,home_improvement,483xx,MI,Joint App
1910786,7200,36 months,Principal,3,RENT,72000,Source Verified,Feb-19,debt_consolidation,641xx,MO,Individual
1910788,3500,36 months,Principal,5,RENT,36000,Source Verified,Feb-19,credit_card,189xx,PA,Individual
1910790,20000,60 months,Principal,5,MORTGAGE,95000,Not Verified,Feb-19,home_improvement,933xx,CA,Joint App
1910792,19000,36 months,Principal,10,RENT,60000,Source Verified,Feb-19,credit_card,940xx,CA,Individual
1910793,15000,60 months,Chef,10,MORTGAGE,63000,Source Verified,Feb-19,debt_consolidation,146xx,NY,Individual
1910794,30000,36 months,Electrician,7,MORTGAGE,88900,Verified,Feb-19,debt_consolidation,760xx,TX,Joint App
1910795,20000,60 months,Accountant,5,RENT,54383,Not Verified,Feb-19,credit_card,396xx,MS,Joint App
1910798,40000,60 months,Accountant,10,RENT,143000,Verified,Feb-19,debt_consolidation,112xx,NY,Joint App
1910799,10000,60 months,Security Officer,8,MORTGAGE,43000,Not Verified,Feb-19,debt_consolidation,265xx,WV,Individual
1910362,25000,36 months,Security Officer,2,RENT,180000,Source Verified,Mar-19,debt_consolidation,930xx,CA,Individual
1910364,5000,36 months,Security Officer,7,RENT,55000,Not Verified,Mar-19,debt_consolidation,060xx,CT,Individual
1910365,18000,60 months,Security Officer,7,MORTGAGE,150000,Source Verified,Mar-19,debt_consolidation,760xx,TX,Individual
1910366,17625,36 months,Security Officer,2,RENT,42000,Verified,Mar-19,debt_consolidation,926xx,CA,Individual
1910367,25000,60 months,Security Officer,10,MORTGAGE,100000,Source Verified,Mar-19,credit_card,296xx,SC,Individual
1910368,5000,36 months,Security Officer,10,MORTGAGE,56000,Source Verified,Mar-19,debt_consolidation,060xx,CT,Individual
1910369,10000,36 months,Supervisor,8,MORTGAGE,126000,Source Verified,Mar-19,house,857xx,AZ,Individual
1910370,12000,60 months,Police officer,2,RENT,90000,Source Verified,Mar-19,credit_card,364xx,AL,Individual
1910371,5500,36 months,Truck Driver,10,MORTGAGE,60000,Not Verified,Mar-19,home_improvement,061xx,CT,Individual
1910372,40000,36 months,Security Officer,10,MORTGAGE,198000,Source Verified,Mar-19,home_improvement,945xx,CA,Individual
1910373,25000,60 months,Accountant,5,MORTGAGE,69900,Verified,Mar-19,debt_consolidation,306xx,GA,Individual
1910374,15000,36 months,Chef,10,OWN,85000,Not Verified,Mar-19,debt_consolidation,010xx,MA,Individual
1910375,33000,36 months,Supervisor,1,MORTGAGE,65000,Source Verified,Mar-19,home_improvement,232xx,VA,Individual
1910376,25000,60 months,Security Officer,1,MORTGAGE,115000,Verified,Mar-19,debt_consolidation,850xx,AZ,Individual
1910378,30000,36 months,Security Officer,0,RENT,72000,Not Verified,Mar-19,debt_consolidation,980xx,WA,Individual
1910379,16000,60 months,Electrician,5,OWN,75000,Verified,Mar-19,debt_consolidation,378xx,TN,Individual
1910380,30000,36 months,Security Officer,2,RENT,87000,Source Verified,Mar-19,debt_consolidation,206xx,MD,Individual
1910381,15000,36 months,Security Officer,10,OWN,38500,Source Verified,Mar-19,other,167xx,PA,Individual
1910382,24000,36 months,Realtor,3,MORTGAGE,24000,Verified,Mar-19,debt_consolidation,610xx,IL,Joint App
1910383,10000,36 months,Security Officer,1,RENT,124000,Source Verified,Mar-19,credit_card,207xx,MD,Individual
1910384,18000,60 months,Security Officer,10,OWN,40000,Not Verified,Mar-19,home_improvement,856xx,AZ,Individual
1910385,15000,36 months,Security Officer,10,MORTGAGE,72000,Source Verified,Mar-19,debt_consolidation,462xx,IN,Individual
1910386,20000,36 months,Accountant,10,MORTGAGE,100000,Not Verified,Mar-19,debt_consolidation,762xx,TX,Individual
1910387,15000,36 months,Truck Driver,10,OWN,37000,Source Verified,Mar-19,vacation,302xx,GA,Individual
1910388,24000,60 months,Security Officer,4,RENT,80000,Verified,Mar-19,debt_consolidation,068xx,CT,Joint App
1910389,5000,36 months,Security Officer,0,RENT,49000,Not Verified,Mar-19,debt_consolidation,871xx,NM,Individual
1910390,17400,36 months,Security Officer,6,MORTGAGE,128290,Source Verified,Mar-19,debt_consolidation,922xx,CA,Individual
1910391,15000,36 months,Office Manager,3,RENT,65000,Source Verified,Mar-19,credit_card,919xx,CA,Individual
1910392,6000,36 months,Teacher,10,MORTGAGE,49000,Not Verified,Mar-19,debt_consolidation,105xx,NY,Individual
1910393,7000,36 months,Security Officer,0,RENT,38000,Not Verified,Mar-19,credit_card,548xx,WI,Individual
1910394,20000,36 months,Security Officer,1,MORTGAGE,35000,Source Verified,Mar-19,debt_consolidation,350xx,AL,Joint App
1910396,18800,36 months,Police officer,10,MORTGAGE,140000,Not Verified,Mar-19,credit_card,878xx,NM,Individual
1910398,2400,36 months,Accountant,10,RENT,72000,Not Verified,Mar-19,other,927xx,CA,Individual
1910400,15000,60 months,Nurse,3,MORTGAGE,72500,Not Verified,Mar-19,other,346xx,FL,Individual
1910401,9000,36 months,Security Officer,10,RENT,54500,Not Verified,Mar-19,credit_card,672xx,KS,Individual
1910402,6000,36 months,Security Officer,1,MORTGAGE,18000,Verified,Mar-19,debt_consolidation,195xx,PA,Individual
1910403,4000,36 months,Security Officer,10,MORTGAGE,79000,Source Verified,Mar-19,other,840xx,UT,Individual
1910406,3600,36 months,Accountant,0,RENT,21540,Not Verified,Mar-19,credit_card,334xx,FL,Individual
1910409,30000,60 months,Security Officer,1,MORTGAGE,140000,Source Verified,Mar-19,debt_consolidation,492xx,MI,Individual
1910410,20000,60 months,Attorney,0,RENT,100000,Not Verified,Mar-19,debt_consolidation,328xx,FL,Individual
1910411,39500,60 months,Clerk,2,MORTGAGE,105000,Source Verified,Mar-19,credit_card,454xx,OH,Individual
1910412,23000,60 months,Accountant,10,MORTGAGE,56000,Source Verified,Mar-19,debt_consolidation,770xx,TX,Individual
1910413,25000,36 months,Security Officer,1,RENT,72000,Source Verified,Mar-19,credit_card,076xx,NJ,Individual
1910414,10000,36 months,Mechanic,0,RENT,45000,Not Verified,Mar-19,debt_consolidation,086xx,NJ,Individual
1910415,8000,36 months,Security Officer,5,RENT,32500,Source Verified,Mar-19,credit_card,378xx,TN,Individual
1910416,20000,36 months,Security Officer,0,RENT,48000,Not Verified,Mar-19,debt_consolidation,761xx,TX,Individual
1910417,15000,36 months,Security Officer,10,RENT,78000,Not Verified,Mar-19,debt_consolidation,926xx,CA,Individual
1910418,30000,36 months,Police officer,2,MORTGAGE,63000,Not Verified,Mar-19,debt_consolidation,611xx,IL,Individual
1910420,10200,36 months,Security Officer,10,MORTGAGE,110000,Source Verified,Mar-19,debt_consolidation,452xx,OH,Individual
1910421,10000,60 months,Clerk,9,MORTGAGE,125000,Source Verified,Mar-19,debt_consolidation,760xx,TX,Individual
1910422,15000,36 months,Security Officer,1,RENT,52000,Source Verified,Mar-19,credit_card,017xx,MA,Individual
1910423,18000,36 months,Security Officer,4,MORTGAGE,55200,Source Verified,Mar-19,credit_card,719xx,AR,Individual
1910424,32000,60 months,Security Officer,3,RENT,65000,Verified,Mar-19,debt_consolidation,823xx,WY,Joint App
1910425,6750,36 months,Teacher,8,RENT,68000,Not Verified,Mar-19,credit_card,891xx,NV,Individual
1910426,27000,60 months,Clerk,2,MORTGAGE,110000,Verified,Mar-19,debt_consolidation,040xx,ME,Individual
1910427,20000,60 months,Police officer,10,RENT,65000,Not Verified,Mar-19,debt_consolidation,850xx,AZ,Individual
1910428,22000,36 months,Police officer,10,MORTGAGE,56900,Verified,Mar-19,debt_consolidation,782xx,TX,Joint App
1910430,10800,60 months,Accountant,10,OWN,65000,Not Verified,Mar-19,debt_consolidation,480xx,MI,Individual
1910431,10000,60 months,Security Officer,5,RENT,26000,Not Verified,Mar-19,other,010xx,MA,Individual
1910432,19500,36 months,Security Officer,6,MORTGAGE,100000,Not Verified,Mar-19,credit_card,630xx,MO,Individual
1910434,10000,36 months,Chef,4,RENT,54000,Not Verified,Mar-19,debt_consolidation,117xx,NY,Individual
1910435,20000,60 months,Security Officer,8,MORTGAGE,100000,Source Verified,Mar-19,debt_consolidation,300xx,GA,Joint App
1910436,6000,36 months,Truck Driver,1,RENT,105000,Not Verified,Mar-19,credit_card,117xx,NY,Individual
1910438,32600,36 months,Security Officer,10,RENT,10000,Verified,Mar-19,debt_consolidation,436xx,OH,Joint App
1910439,10000,36 months,Security Officer,10,MORTGAGE,60000,Source Verified,Mar-19,debt_consolidation,010xx,MA,Individual
1910440,18000,60 months,Security Officer,9,MORTGAGE,95000,Source Verified,Mar-19,debt_consolidation,800xx,CO,Individual
1910441,14400,36 months,Security Officer,2,RENT,87000,Source Verified,Mar-19,debt_consolidation,338xx,FL,Individual
1910442,10000,36 months,Supervisor,0,RENT,45000,Not Verified,Mar-19,other,952xx,CA,Individual
1910443,12000,36 months,Security Officer,10,OWN,42000,Verified,Mar-19,credit_card,283xx,NC,Individual
1910444,6575,36 months,Security Officer,1,RENT,60000,Source Verified,Mar-19,debt_consolidation,900xx,CA,Individual
1910445,30800,60 months,Security Officer,5,RENT,12000,Verified,Mar-19,debt_consolidation,315xx,GA,Joint App
1910448,10000,60 months,Security Officer,3,MORTGAGE,58000,Source Verified,Mar-19,debt_consolidation,284xx,NC,Individual
1910449,5000,36 months,Security Officer,10,MORTGAGE,55000,Verified,Mar-19,credit_card,775xx,TX,Individual
1910450,8000,36 months,Security Officer,10,OWN,40000,Not Verified,Mar-19,debt_consolidation,755xx,TX,Individual
1910451,25000,60 months,Security Officer,5,MORTGAGE,102000,Not Verified,Mar-19,debt_consolidation,763xx,TX,Individual
1910453,10000,36 months,Security Officer,0,RENT,50000,Not Verified,Mar-19,debt_consolidation,871xx,NM,Individual
1910455,12000,60 months,Security Officer,10,OWN,51974,Source Verified,Mar-19,credit_card,384xx,TN,Individual
1910456,15000,60 months,Supervisor,10,RENT,42000,Verified,Mar-19,credit_card,330xx,FL,Individual
1910457,8250,36 months,Mechanic,1,MORTGAGE,125000,Not Verified,Mar-19,credit_card,557xx,MN,Individual
1910459,15000,36 months,Bartender,3,MORTGAGE,56532,Not Verified,Mar-19,debt_consolidation,334xx,FL,Individual
1910460,6000,36 months,Chef,3,OWN,60000,Not Verified,Mar-19,debt_consolidation,713xx,LA,Individual
1910461,3450,36 months,Security Officer,10,RENT,35602,Source Verified,Mar-19,credit_card,449xx,OH,Individual
1910464,2200,36 months,IT Manager,10,MORTGAGE,90000,Not Verified,Mar-19,credit_card,851xx,AZ,Individual
1910466,22000,60 months,Security Officer,10,RENT,82000,Source Verified,Mar-19,debt_consolidation,070xx,NJ,Individual
1910467,9600,36 months,Police officer,7,RENT,34000,Source Verified,Mar-19,debt_consolidation,367xx,AL,Individual
1910468,40000,60 months,Security Officer,5,MORTGAGE,225000,Source Verified,Mar-19,debt_consolidation,551xx,MN,Individual
1910469,15800,60 months,Security Officer,4,MORTGAGE,62000,Source Verified,Mar-19,credit_card,330xx,FL,Individual
1910470,10000,60 months,Security Officer,6,MORTGAGE,90000,Not Verified,Mar-19,debt_consolidation,125xx,NY,Individual
1910471,27075,60 months,Security Officer,1,OWN,165000,Verified,Mar-19,debt_consolidation,600xx,IL,Individual
1910472,28000,60 months,Security Officer,9,RENT,78000,Source Verified,Mar-19,credit_card,238xx,VA,Individual
1910473,21000,60 months,Police officer,10,MORTGAGE,110000,Source Verified,Mar-19,debt_consolidation,284xx,NC,Individual
1910474,10000,36 months,Security Officer,8,MORTGAGE,59000,Not Verified,Mar-19,other,773xx,TX,Individual
1910475,23500,60 months,Principal,6,OWN,85000,Not Verified,Mar-19,debt_consolidation,374xx,TN,Individual
1910476,26000,60 months,Security Officer,10,MORTGAGE,86000,Source Verified,Mar-19,debt_consolidation,585xx,ND,Individual
1910478,20475,36 months,Mechanic,3,RENT,20000,Verified,Mar-19,other,959xx,CA,Individual
1910479,5000,36 months,Engineer,10,MORTGAGE,108000,Source Verified,Mar-19,debt_consolidation,605xx,IL,Individual
1910480,8000,36 months,Security Officer,10,MORTGAGE,92000,Verified,Mar-19,home_improvement,871xx,NM,Joint App
1910481,10000,36 months,Security Officer,5,MORTGAGE,62000,Source Verified,Mar-19,credit_card,125xx,NY,Individual
1910482,11000,36 months,Nurse,10,RENT,61575,Not Verified,Mar-19,debt_consolidation,070xx,NJ,Individual
1910483,5000,36 months,Accountant,10,RENT,60000,Not Verified,Mar-19,credit_card,331xx,FL,Individual
1910484,10500,36 months,Engineer,10,RENT,65000,Source Verified,Mar-19,debt_consolidation,197xx,DE,Individual
1910485,32000,36 months,Teacher,9,RENT,130000,Verified,Mar-19,credit_card,951xx,CA,Individual
1910925,16000,36 months,Security Officer,10,MORTGAGE,80000,Not Verified,Feb-19,debt_consolidation,380xx,TN,Individual
1910927,10000,36 months,Electrician,2,MORTGAGE,43350,Not Verified,Mar-19,debt_consolidation,442xx,OH,Individual
1910928,35000,36 months,Accountant,0,MORTGAGE,72000,Source Verified,Feb-19,credit_card,751xx,TX,Joint App
1910930,9600,36 months,Principal,2,RENT,40000,Verified,Feb-19,credit_card,800xx,CO,Individual
1910931,36000,36 months,Principal,1,MORTGAGE,51000,Verified,Feb-19,debt_consolidation,027xx,MA,Joint App
1910932,7500,36 months,Truck Driver,5,MORTGAGE,135888,Source Verified,Feb-19,debt_consolidation,386xx,MS,Individual
1910933,6500,36 months,Principal,8,RENT,52208,Not Verified,Feb-19,credit_card,891xx,NV,Individual
1910934,11500,36 months,Carpenter,9,MORTGAGE,59417,Verified,Feb-19,credit_card,577xx,SD,Joint App
1910935,40000,60 months,Principal,0,MORTGAGE,275000,Source Verified,Feb-19,credit_card,802xx,CO,Individual
1910937,20000,60 months,Chef,10,MORTGAGE,200000,Not Verified,Feb-19,debt_consolidation,194xx,PA,Joint App
1910938,30000,60 months,Security Officer,1,RENT,68000,Not Verified,Feb-19,debt_consolidation,114xx,NY,Individual
1910939,12000,36 months,Police officer,8,RENT,43000,Not Verified,Feb-19,credit_card,912xx,CA,Individual
1910941,4500,36 months,Carpenter,2,OWN,46000,Verified,Feb-19,major_purchase,554xx,MN,Individual
1910942,23000,60 months,Electrician,10,MORTGAGE,60000,Not Verified,Feb-19,credit_card,087xx,NJ,Individual
1910943,25000,60 months,Principal,2,MORTGAGE,105000,Source Verified,Feb-19,debt_consolidation,402xx,KY,Individual
1910945,25000,60 months,Principal,6,MORTGAGE,72000,Verified,Feb-19,debt_consolidation,553xx,MN,Individual
1910946,16800,60 months,Police officer,3,RENT,65000,Verified,Feb-19,debt_consolidation,017xx,MA,Individual
1910948,20000,60 months,Principal,10,OWN,49000,Not Verified,Feb-19,debt_consolidation,853xx,AZ,Individual
1910950,21000,36 months,Principal,8,MORTGAGE,65000,Not Verified,Feb-19,medical,390xx,MS,Individual
1910951,35000,36 months,Sales Manager,3,MORTGAGE,60000,Not Verified,Feb-19,debt_consolidation,088xx,NJ,Individual
1910952,21000,60 months,Security Officer,10,RENT,65000,Source Verified,Feb-19,credit_card,111xx,NY,Individual
1910953,4800,36 months,Principal,10,RENT,73000,Verified,Feb-19,car,662xx,KS,Individual
1910954,7700,36 months,Nurse,2,RENT,46000,Not Verified,Feb-19,credit_card,554xx,MN,Individual
1910955,8000,36 months,Principal,10,MORTGAGE,35000,Verified,Feb-19,debt_consolidation,890xx,NV,Joint App
1910956,14000,60 months,Engineer,4,MORTGAGE,150000,Source Verified,Feb-19,small_business,773xx,TX,Individual
1910957,18000,36 months,Principal,2,RENT,88000,Verified,Feb-19,debt_consolidation,769xx,TX,Joint App
1910958,3500,36 months,Sales Manager,10,MORTGAGE,180000,Not Verified,Feb-19,vacation,223xx,VA,Individual
1910959,13000,36 months,IT Manager,0,RENT,120000,Source Verified,Feb-19,credit_card,900xx,CA,Individual
1910961,14000,36 months,Accountant,10,OWN,78000,Not Verified,Feb-19,debt_consolidation,448xx,OH,Individual
1910962,5000,36 months,Principal,5,MORTGAGE,45000,Source Verified,Feb-19,credit_card,351xx,AL,Individual
1910963,28000,60 months,Principal,1,RENT,125000,Not Verified,Feb-19,debt_consolidation,927xx,CA,Individual
1910964,32000,60 months,Mechanic,10,MORTGAGE,105000,Source Verified,Feb-19,debt_consolidation,109xx,NY,Individual
1910965,2400,36 months,Principal,10,MORTGAGE,60000,Not Verified,Feb-19,major_purchase,212xx,MD,Joint App
1910966,7000,36 months,Principal,0,RENT,56000,Source Verified,Feb-19,debt_consolidation,280xx,NC,Individual
1910967,4800,36 months,Principal,5,MORTGAGE,35000,Verified,Feb-19,credit_card,420xx,KY,Joint App
1910968,10000,36 months,Principal,4,MORTGAGE,117240.9,Not Verified,Feb-19,home_improvement,982xx,WA,Individual
1910969,40000,36 months,Principal,10,MORTGAGE,175000,Source Verified,Feb-19,credit_card,923xx,CA,Individual
1910970,3000,36 months,Carpenter,2,MORTGAGE,25000,Verified,Feb-19,credit_card,604xx,IL,Joint App
1910971,1200,36 months,Police officer,2,MORTGAGE,65000,Verified,Feb-19,debt_consolidation,760xx,TX,Individual
1910972,14400,60 months,Principal,10,RENT,80000,Not Verified,Feb-19,other,120xx,NY,Individual
1910973,40000,36 months,Principal,9,RENT,50000,Verified,Feb-19,major_purchase,950xx,CA,Joint App
1910974,16000,60 months,Principal,8,MORTGAGE,80000,Not Verified,Feb-19,home_improvement,760xx,TX,Joint App
1910975,31200,60 months,Principal,10,OWN,92000,Source Verified,Feb-19,credit_card,917xx,CA,Individual
1910976,3500,36 months,Principal,3,RENT,35000,Not Verified,Feb-19,debt_consolidation,959xx,CA,Individual
1910980,32000,60 months,Principal,10,MORTGAGE,126059,Not Verified,Feb-19,home_improvement,222xx,VA,Individual
1910982,40000,36 months,Accountant,7,MORTGAGE,300000,Not Verified,Feb-19,debt_consolidation,640xx,MO,Individual
1910983,10000,36 months,Principal,10,OWN,140000,Source Verified,Feb-19,debt_consolidation,481xx,MI,Individual
1910984,40000,60 months,Principal,2,RENT,88000,Verified,Feb-19,debt_consolidation,209xx,MD,Individual
1910986,40000,60 months,Bartender,10,MORTGAGE,85900,Source Verified,Feb-19,credit_card,630xx,MO,Joint App
1910987,15000,36 months,Realtor,10,OWN,40000,Not Verified,Feb-19,credit_card,297xx,SC,Individual
1910988,32000,60 months,Principal,10,MORTGAGE,68000,Verified,Feb-19,debt_consolidation,196xx,PA,Individual
1910989,12000,36 months,Principal,7,RENT,60000,Source Verified,Feb-19,credit_card,606xx,IL,Individual
1910990,10350,36 months,Principal,10,RENT,29623.14,Not Verified,Feb-19,debt_consolidation,658xx,MO,Individual
1910991,27600,60 months,Principal,10,RENT,63000,Source Verified,Feb-19,debt_consolidation,017xx,MA,Individual
1910992,10000,36 months,Electrician,10,MORTGAGE,70764,Source Verified,Feb-19,debt_consolidation,313xx,GA,Individual
1910993,10000,36 months,Truck Driver,3,RENT,32000,Source Verified,Feb-19,debt_consolidation,910xx,CA,Individual
1910996,3000,36 months,Nurse,10,OWN,92000,Verified,Feb-19,major_purchase,666xx,KS,Joint App
1910997,33600,60 months,Police officer,10,MORTGAGE,85000,Verified,Feb-19,debt_consolidation,923xx,CA,Individual
1910998,20000,36 months,Principal,0,RENT,80000,Source Verified,Feb-19,small_business,113xx,NY,Individual
1910999,7200,36 months,Police officer,10,RENT,50000,Not Verified,Feb-19,debt_consolidation,902xx,CA,Individual
1911000,26875,60 months,Principal,2,MORTGAGE,121000,Source Verified,Feb-19,debt_consolidation,980xx,WA,Joint App
1911001,10000,36 months,Principal,10,OWN,60000,Verified,Feb-19,other,067xx,CT,Individual
1911002,7000,36 months,Principal,6,MORTGAGE,55000,Source Verified,Feb-19,home_improvement,496xx,MI,Individual
1911006,26500,60 months,Supervisor,4,MORTGAGE,117500,Not Verified,Jan-19,debt_consolidation,120xx,NY,Individual
1911007,21500,60 months,Principal,3,MORTGAGE,75000,Not Verified,Jan-19,debt_consolidation,925xx,CA,Individual
1911008,32000,60 months,Principal,2,MORTGAGE,73000,Not Verified,Jan-19,home_improvement,301xx,GA,Individual
1911009,10000,60 months,Principal,0,MORTGAGE,120000,Not Verified,Jan-19,home_improvement,945xx,CA,Individual
1911010,28500,60 months,IT Manager,10,RENT,90000,Source Verified,Jan-19,credit_card,778xx,TX,Individual
1911011,27000,60 months,IT Manager,8,RENT,84000,Verified,Jan-19,credit_card,070xx,NJ,Individual
1911012,5000,36 months,Principal,3,RENT,40000,Source Verified,Jan-19,debt_consolidation,601xx,IL,Individual
1911013,36000,36 months,Principal,10,MORTGAGE,120000,Not Verified,Jan-19,other,774xx,TX,Individual
1911014,19000,36 months,Principal,7,MORTGAGE,110000,Source Verified,Jan-19,debt_consolidation,463xx,IN,Individual
1911015,15000,60 months,Truck Driver,4,MORTGAGE,154000,Source Verified,Jan-19,home_improvement,483xx,MI,Individual
1911016,12000,36 months,Principal,3,RENT,40000,Source Verified,Jan-19,debt_consolidation,300xx,GA,Individual
1911018,24000,36 months,Sales Manager,10,MORTGAGE,59000,Verified,Jan-19,debt_consolidation,542xx,WI,Individual
1911019,15000,36 months,Supervisor,10,OWN,43000,Source Verified,Jan-19,debt_consolidation,386xx,MS,Individual
1911020,10000,36 months,Principal,2,RENT,49500,Not Verified,Jan-19,credit_card,750xx,TX,Individual
1911022,15000,60 months,Principal,4,RENT,38000,Verified,Jan-19,debt_consolidation,453xx,OH,Individual
1911023,20000,36 months,Attorney,10,RENT,70000,Source Verified,Jan-19,debt_consolidation,891xx,NV,Individual
1911024,40000,36 months,Principal,10,MORTGAGE,100000,Source Verified,Jan-19,debt_consolidation,368xx,AL,Individual
1911025,38000,60 months,Principal,5,MORTGAGE,160000,Source Verified,Jan-19,credit_card,951xx,CA,Individual
1911026,6000,36 months,Chef,3,MORTGAGE,85000,Verified,Jan-19,debt_consolidation,156xx,PA,Individual
1911027,5500,36 months,Security Officer,2,MORTGAGE,60000,Source Verified,Jan-19,debt_consolidation,462xx,IN,Individual
1911028,23000,36 months,Clerk,10,RENT,65000,Source Verified,Jan-19,debt_consolidation,112xx,NY,Individual
1911029,30000,60 months,Principal,8,MORTGAGE,97000,Source Verified,Jan-19,debt_consolidation,327xx,FL,Individual
1911030,11000,36 months,Police officer,2,MORTGAGE,85000,Source Verified,Jan-19,other,117xx,NY,Individual
1911031,25000,36 months,Principal,10,RENT,65000,Not Verified,Jan-19,debt_consolidation,211xx,MD,Individual
1911032,7200,36 months,Electrician,10,MORTGAGE,83000,Not Verified,Jan-19,credit_card,076xx,NJ,Individual
1911033,17500,36 months,Principal,10,MORTGAGE,71000,Source Verified,Jan-19,debt_consolidation,074xx,NJ,Individual
1911034,8000,36 months,Principal,7,RENT,32000,Source Verified,Jan-19,credit_card,286xx,NC,Individual
1911035,10500,36 months,Sales Manager,4,MORTGAGE,125000,Source Verified,Jan-19,major_purchase,907xx,CA,Individual
1911040,13000,60 months,Accountant,2,RENT,49000,Source Verified,Jan-19,debt_consolidation,837xx,ID,Individual
1911041,6000,36 months,Principal,1,MORTGAGE,68000,Source Verified,Jan-19,moving,263xx,WV,Individual
1911042,35000,60 months,Mechanic,6,MORTGAGE,115000,Source Verified,Jan-19,debt_consolidation,852xx,AZ,Individual
1911043,27000,60 months,Principal,2,RENT,54891,Source Verified,Jan-19,debt_consolidation,750xx,TX,Individual
1911044,24000,60 months,Security Officer,4,RENT,96000,Source Verified,Jan-19,debt_consolidation,950xx,CA,Individual
1911045,32000,36 months,Principal,10,OWN,100000,Source Verified,Jan-19,house,559xx,MN,Joint App
1911046,28000,36 months,Principal,10,MORTGAGE,89000,Verified,Jan-19,debt_consolidation,420xx,KY,Individual
1911047,10000,36 months,Principal,8,MORTGAGE,90000,Source Verified,Jan-19,debt_consolidation,729xx,AR,Individual
1911048,6000,36 months,Accountant,0,MORTGAGE,80000,Not Verified,Jan-19,debt_consolidation,267xx,WV,Individual
1911049,13500,60 months,Accountant,1,RENT,50000,Source Verified,Jan-19,credit_card,462xx,IN,Individual
1911050,20000,60 months,Principal,1,MORTGAGE,217000,Source Verified,Jan-19,credit_card,913xx,CA,Individual
1911051,16000,60 months,Principal,3,MORTGAGE,53000,Not Verified,Jan-19,debt_consolidation,496xx,MI,Individual
1911052,6025,36 months,Principal,2,RENT,65000,Not Verified,Jan-19,vacation,021xx,MA,Individual
1911053,14000,36 months,Principal,10,RENT,112500,Not Verified,Jan-19,debt_consolidation,069xx,CT,Individual
1911054,10000,36 months,Principal,4,MORTGAGE,127000,Source Verified,Jan-19,debt_consolidation,201xx,VA,Individual
1911055,5000,36 months,Principal,1,RENT,80000,Verified,Jan-19,other,300xx,GA,Individual
1911056,7500,36 months,Police officer,10,MORTGAGE,96624,Verified,Jan-19,other,050xx,VT,Joint App
1911057,40000,36 months,Teacher,2,MORTGAGE,145000,Not Verified,Jan-19,debt_consolidation,539xx,WI,Individual
1911058,15000,36 months,Principal,5,MORTGAGE,34000,Not Verified,Jan-19,debt_consolidation,117xx,NY,Joint App
1911059,6000,36 months,Office Manager,8,RENT,41000,Not Verified,Jan-19,home_improvement,852xx,AZ,Individual
1911060,10000,36 months,Principal,3,RENT,60000,Not Verified,Jan-19,debt_consolidation,300xx,GA,Individual
1911061,20400,60 months,Security Officer,10,MORTGAGE,86000,Verified,Jan-19,debt_consolidation,630xx,MO,Individual
1911063,10000,36 months,Security Officer,3,RENT,103000,Source Verified,Jan-19,moving,802xx,CO,Joint App
