loan_id|loan_amnt|term|emp_title|emp_length|home_ownership|annual_inc|inc_verification_status|issue_date|purpose|zip_code|addr_state|application_type
1840954|15500|36 months|Attorney|4 years|MORTGAGE|51000|Verified|Nov-18|credit_card|565xx|MN|Joint App
1840955|12000|36 months||n/a|RENT|12115|Source Verified|Nov-18|moving|190xx|PA|Joint App
1840956|12000|60 months|Chef|10+ years|MORTGAGE|150000|Source Verified|Nov-18|debt_consolidation|112xx|NY|Individual
1840957|31725|60 months|Supervisor|10+ years|RENT|78000|Verified|Nov-18|debt_consolidation|330xx|FL|Individual
1840958|24025|60 months|Accountant|3 years|RENT|41000|Source Verified|Nov-18|other|577xx|SD|Individual
1840459|20000|60 months|Engineer|1 year|MORTGAGE|120000|Source Verified|Dec-18|credit_card|206xx|MD|Individual
1840460|3200|36 months||< 1 year|RENT|40000|Verified|Dec-18|debt_consolidation|948xx|CA|Individual
1840461|8000|36 months|Security Officer|10+ years|RENT|50000|Source Verified|Dec-18|debt_consolidation|441xx|OH|Individual
1840462|10000|36 months|Electrician|4 years|RENT|200000|Source Verified|Dec-18|credit_card|105xx|NY|Individual
1840463|10000|60 months||n/a|MORTGAGE|80000|Not Verified|Dec-18|credit_card|255xx|WV|Individual
1840464|4000|36 months|Chef|2 years|MORTGAGE|89400|Not Verified|Dec-18|credit_card|208xx|MD|Individual
1840465|9500|36 months|Chef|1 year|OWN|26880|Not Verified|Dec-18|credit_card|606xx|IL|Individual
1840466|4000|36 months|Chef|10+ years|MORTGAGE|67000|Not Verified|Dec-18|home_improvement|117xx|NY|Individual
1840467|25000|36 months|Chef|2 years|RENT|130000|Verified|Dec-18|debt_consolidation|852xx|AZ|Individual
1840468|4000|36 months|Sales Manager|8 years|OWN|40000|Not Verified|Dec-18|home_improvement|217xx|MD|Individual
1840469|10000|60 months|Engineer|7 years|RENT|26000|Not Verified|Dec-18|major_purchase|782xx|TX|Individual
1840470|36000|60 months|Chef|3 years|MORTGAGE|80000|Source Verified|Dec-18|home_improvement|905xx|CA|Joint App
1840471|32000|36 months|Engineer|10+ years|MORTGAGE|100000|Verified|Dec-18|debt_consolidation|297xx|SC|Individual
1840472|1950|36 months||n/a|RENT|11000|Source Verified|Dec-18|credit_card|731xx|OK|Individual
1840473|3000|36 months||n/a|MORTGAGE|17670|Verified|Dec-18|debt_consolidation|640xx|MO|Individual
1840474|14000|36 months|Security Officer|10+ years|RENT|65000|Not Verified|Dec-18|debt_consolidation|672xx|KS|Individual
1840475|20000|60 months|Clerk|2 years|RENT|48000|Source Verified|Dec-18|debt_consolidation|326xx|FL|Individual
1840476|2500|36 months||n/a|OWN|29000|Source Verified|Dec-18|debt_consolidation|700xx|LA|Individual
1840477|26500|36 months|Supervisor|< 1 year|MORTGAGE|90000|Not Verified|Dec-18|debt_consolidation|349xx|FL|Joint App
1840478|25000|36 months|Chef|10+ years|MORTGAGE|115000|Not Verified|Dec-18|credit_card|802xx|CO|Individual
1840479|10000|60 months|Police officer|2 years|MORTGAGE|50000|Source Verified|Dec-18|debt_consolidation|216xx|MD|Individual
1840480|10000|36 months|Chef|10+ years|RENT|52000|Source Verified|Dec-18|credit_card|906xx|CA|Individual
1840481|22000|36 months|Chef|10+ years|OWN|150000|Not Verified|Dec-18|credit_card|125xx|NY|Individual
1840482|20000|60 months|Chef|10+ years|RENT|90000|Not Verified|Dec-18|debt_consolidation|927xx|CA|Individual
1840483|12000|60 months|Security Officer|10+ years|MORTGAGE|220000|Source Verified|Dec-18|home_improvement|275xx|NC|Individual
1840484|6200|36 months|Chef|9 years|MORTGAGE|59900|Source Verified|Dec-18|credit_card|199xx|DE|Individual
1840485|5000|36 months||2 years|OWN|22000|Source Verified|Dec-18|debt_consolidation|644xx|MO|Individual
1840486|11000|60 months|Chef|10+ years|RENT|54000|Not Verified|Dec-18|debt_consolidation|107xx|NY|Individual
1840487|22000|36 months|Chef|4 years|MORTGAGE|122000|Not Verified|Dec-18|credit_card|301xx|GA|Individual
1840488|10000|36 months|Chef|8 years|MORTGAGE|100000|Source Verified|Dec-18|debt_consolidation|085xx|NJ|Individual
1840489|10000|36 months|Chef|10+ years|MORTGAGE|75000|Not Verified|Dec-18|credit_card|958xx|CA|Individual
1840490|18000|36 months|Chef|10+ years|RENT|250000|Source Verified|Dec-18|medical|212xx|MD|Individual
1840491|10000|36 months||n/a|OWN|35000|Not Verified|Dec-18|debt_consolidation|300xx|GA|Individual
1840492|20000|36 months|Accountant|3 years|MORTGAGE|80200|Source Verified|Dec-18|debt_consolidation|338xx|FL|Individual
1840493|24900|36 months|Teacher|2 years|OWN|27140|Verified|Dec-18|debt_consolidation|331xx|FL|Joint App
1840494|11000|36 months||< 1 year|MORTGAGE|60000|Source Verified|Dec-18|credit_card|853xx|AZ|Individual
1840495|30000|60 months|Teacher|2 years|RENT|113000|Source Verified|Dec-18|debt_consolidation|852xx|AZ|Individual
1840496|10300|36 months|Chef|3 years|RENT|57000|Source Verified|Dec-18|debt_consolidation|912xx|CA|Individual
1840497|1700|36 months||n/a|RENT|54000|Verified|Dec-18|medical|117xx|NY|Individual
1840498|29000|36 months|Sales Manager|10+ years|OWN|126000|Source Verified|Dec-18|debt_consolidation|956xx|CA|Individual
1840499|5800|36 months|Accountant|5 years|OWN|68000|Source Verified|Dec-18|debt_consolidation|281xx|NC|Individual
1840500|30000|60 months|Nurse|10+ years|MORTGAGE|59000|Verified|Dec-18|home_improvement|300xx|GA|Joint App
1840501|18000|36 months|Security Officer|10+ years|RENT|100000|Not Verified|Nov-18|credit_card|941xx|CA|Individual
1840502|24700|36 months|Chef|10+ years|MORTGAGE|92000|Not Verified|Nov-18|debt_consolidation|469xx|IN|Individual
1840503|40000|60 months|Chef|10+ years|MORTGAGE|100000|Verified|Nov-18|credit_card|705xx|LA|Individual
1840504|20000|36 months|Clerk|10+ years|RENT|140000|Not Verified|Nov-18|credit_card|900xx|CA|Individual
1840505|15000|60 months|Chef|6 years|MORTGAGE|46000|Verified|Nov-18|credit_card|051xx|VT|Individual
1840506|6000|36 months|Chef|2 years|RENT|45000|Source Verified|Nov-18|debt_consolidation|600xx|IL|Individual
1840507|15000|36 months|Office Manager|2 years|OWN|75000|Source Verified|Nov-18|credit_card|951xx|CA|Individual
1840508|25000|36 months|Security Officer|10+ years|MORTGAGE|76000|Source Verified|Nov-18|debt_consolidation|295xx|SC|Individual
1840509|10000|36 months||n/a|RENT|43000|Not Verified|Nov-18|credit_card|331xx|FL|Individual
1840510|18000|36 months|Chef|10+ years|RENT|48000|Not Verified|Nov-18|debt_consolidation|977xx|OR|Individual
1840511|10000|60 months|Security Officer|10+ years|MORTGAGE|107742|Not Verified|Nov-18|debt_consolidation|083xx|NJ|Individual
1840512|12000|36 months|Chef|5 years|MORTGAGE|103000|Not Verified|Nov-18|debt_consolidation|981xx|WA|Individual
1840513|25000|60 months|Chef|10+ years|MORTGAGE|85000|Not Verified|Nov-18|debt_consolidation|554xx|MN|Individual
1840514|15000|60 months|Truck Driver|2 years|RENT|48384|Source Verified|Nov-18|debt_consolidation|210xx|MD|Individual
1840515|20000|36 months|Security Officer|3 years|MORTGAGE|65000|Source Verified|Nov-18|credit_card|117xx|NY|Individual
1840516|10000|60 months||n/a|OWN|31952|Not Verified|Nov-18|debt_consolidation|370xx|TN|Individual
1840517|15000|60 months|Chef|3 years|RENT|114000|Not Verified|Nov-18|credit_card|953xx|CA|Individual
1840518|6000|36 months|Chef|2 years|RENT|43000|Not Verified|Nov-18|debt_consolidation|236xx|VA|Individual
1840519|40000|36 months|Electrician|8 years|MORTGAGE|75000|Verified|Nov-18|debt_consolidation|301xx|GA|Joint App
1840520|10000|36 months|Truck Driver|8 years|OWN|60000|Source Verified|Nov-18|credit_card|465xx|IN|Individual
1840521|13500|36 months|Chef|4 years|MORTGAGE|165000|Source Verified|Nov-18|debt_consolidation|980xx|WA|Individual
1840522|15000|36 months|Chef|< 1 year|RENT|116500|Source Verified|Nov-18|credit_card|956xx|CA|Individual
1840523|35000|36 months|Security Officer|10+ years|MORTGAGE|170000|Source Verified|Nov-18|credit_card|959xx|CA|Individual
1840524|2500|36 months|Chef|7 years|RENT|65000|Not Verified|Nov-18|debt_consolidation|920xx|CA|Individual
1840525|10000|60 months|Chef|8 years|OWN|54000|Not Verified|Nov-18|debt_consolidation|617xx|IL|Individual
1840526|12000|36 months|Attorney|2 years|RENT|71250|Not Verified|Nov-18|debt_consolidation|232xx|VA|Individual
1840527|5000|36 months||n/a|MORTGAGE|55000|Source Verified|Nov-18|debt_consolidation|221xx|VA|Individual
1840528|3600|36 months|Security Officer|5 years|MORTGAGE|29600|Not Verified|Nov-18|house|198xx|DE|Individual
1840529|8000|36 months|Truck Driver|5 years|RENT|48000|Not Verified|Nov-18|credit_card|067xx|CT|Individual
1840530|3300|36 months|Chef|4 years|RENT|55000|Not Verified|Nov-18|credit_card|787xx|TX|Individual
1840531|9600|36 months|Chef|< 1 year|MORTGAGE|46800|Source Verified|Nov-18|credit_card|232xx|VA|Individual
1840532|10000|36 months|Engineer|9 years|RENT|65800|Not Verified|Nov-18|credit_card|443xx|OH|Individual
1840533|16000|36 months|Truck Driver|10+ years|MORTGAGE|65000|Not Verified|Nov-18|debt_consolidation|321xx|FL|Individual
1840534|10000|36 months||n/a|MORTGAGE|81000|Not Verified|Nov-18|debt_consolidation|346xx|FL|Individual
1840535|5275|36 months|Office Manager|8 years|RENT|55000|Not Verified|Nov-18|debt_consolidation|236xx|VA|Individual
1840536|10400|36 months|Engineer|3 years|RENT|45000|Source Verified|Nov-18|debt_consolidation|799xx|TX|Individual
1840537|40000|60 months|Accountant|1 year|OWN|93000|Not Verified|Nov-18|credit_card|941xx|CA|Individual
1840538|15000|36 months||< 1 year|MORTGAGE|82000|Not Verified|Nov-18|credit_card|337xx|FL|Individual
1840539|20000|60 months||n/a|RENT|68000|Verified|Nov-18|other|100xx|NY|Individual
1840540|20275|60 months|Supervisor|10+ years|MORTGAGE|80000|Source Verified|Nov-18|debt_consolidation|017xx|MA|Joint App
1840541|20000|60 months|Chef|10+ years|MORTGAGE|88000|Source Verified|Nov-18|credit_card|232xx|VA|Individual
1840542|17000|36 months||< 1 year|RENT|50000|Verified|Nov-18|debt_consolidation|770xx|TX|Individual
1840543|14000|36 months|Chef|< 1 year|RENT|37500|Source Verified|Nov-18|debt_consolidation|461xx|IN|Individual
1840544|13000|36 months|Chef|4 years|RENT|110000|Source Verified|Dec-18|debt_consolidation|299xx|SC|Individual
1840545|3000|36 months|Chef|6 years|MORTGAGE|97500|Verified|Nov-18|credit_card|640xx|MO|Individual
1840546|25000|60 months|Clerk|10+ years|MORTGAGE|72000|Source Verified|Nov-18|debt_consolidation|335xx|FL|Individual
1840547|25000|60 months||n/a|MORTGAGE|62400|Verified|Nov-18|debt_consolidation|480xx|MI|Individual
1840548|10000|36 months|Supervisor|3 years|RENT|35000|Not Verified|Nov-18|credit_card|020xx|MA|Individual
1840549|16000|36 months|Teacher|10+ years|RENT|60000|Not Verified|Nov-18|debt_consolidation|112xx|NY|Individual
1840550|7000|36 months|Office Manager|10+ years|RENT|72000|Not Verified|Nov-18|credit_card|900xx|CA|Individual
1840551|13200|36 months|Security Officer|10+ years|RENT|33000|Verified|Nov-18|debt_consolidation|247xx|WV|Individual
1840552|40000|60 months|Electrician|10+ years|MORTGAGE|169928|Verified|Nov-18|debt_consolidation|067xx|CT|Individual
1840553|6000|36 months||n/a|RENT|70000|Not Verified|Nov-18|credit_card|275xx|NC|Individual
1840554|11000|60 months|Attorney|6 years|RENT|48000|Not Verified|Nov-18|credit_card|913xx|CA|Individual
1840555|17000|36 months|Chef|3 years|RENT|95000|Not Verified|Nov-18|credit_card|331xx|FL|Individual
1840556|7000|36 months|Chef|< 1 year|RENT|66500|Not Verified|Nov-18|debt_consolidation|031xx|NH|Individual
1840557|20000|36 months|Chef|10+ years|OWN|180000|Source Verified|Nov-18|credit_card|679xx|KS|Individual
1840558|25000|36 months|Mechanic|1 year|RENT|70000|Source Verified|Nov-18|debt_consolidation|945xx|CA|Joint App
1840559|2400|36 months|Carpenter|4 years|RENT|43000|Not Verified|Nov-18|other|852xx|AZ|Individual
1840560|6025|36 months|Chef|2 years|RENT|90000|Not Verified|Nov-18|credit_card|019xx|MA|Individual
1840561|25200|60 months|Chef|9 years|RENT|63000|Verified|Dec-18|debt_consolidation|978xx|OR|Individual
1840562|20000|60 months|IT Manager|8 years|RENT|52000|Verified|Nov-18|debt_consolidation|741xx|OK|Joint App
1840563|20000|36 months|Chef|2 years|RENT|125000|Not Verified|Nov-18|credit_card|891xx|NV|Individual
1840564|24000|36 months|Chef|< 1 year|RENT|59923|Source Verified|Dec-18|debt_consolidation|917xx|CA|Individual
1840565|10000|36 months|Accountant|3 years|RENT|60000|Source Verified|Nov-18|debt_consolidation|761xx|TX|Joint App
1840566|25000|60 months|Police officer|10+ years|MORTGAGE|200000|Not Verified|Nov-18|debt_consolidation|218xx|MD|Individual
1840567|35000|60 months|Chef|1 year|RENT|180000|Not Verified|Nov-18|debt_consolidation|300xx|GA|Individual
1840568|35000|60 months|Chef|4 years|MORTGAGE|140000|Not Verified|Nov-18|debt_consolidation|808xx|CO|Individual
1840569|2000|36 months|Carpenter|7 years|RENT|117000|Not Verified|Nov-18|major_purchase|100xx|NY|Individual
1840570|32000|60 months|Chef|8 years|RENT|220000|Source Verified|Nov-18|debt_consolidation|981xx|WA|Individual
1840571|6000|36 months|Electrician|6 years|MORTGAGE|110000|Verified|Nov-18|debt_consolidation|832xx|ID|Individual
1840572|16000|60 months|IT Manager|2 years|MORTGAGE|65000|Source Verified|Nov-18|credit_card|786xx|TX|Individual
1840573|8000|36 months||n/a|OWN|26000|Not Verified|Nov-18|debt_consolidation|740xx|OK|Individual
1840574|25000|36 months|Realtor|10+ years|RENT|72000|Source Verified|Nov-18|debt_consolidation|920xx|CA|Individual
1840575|35000|36 months||< 1 year|MORTGAGE|235000|Not Verified|Nov-18|debt_consolidation|139xx|NY|Individual
1840576|15000|36 months||< 1 year|MORTGAGE|80000|Not Verified|Nov-18|credit_card|847xx|UT|Individual
1840577|6400|36 months|Chef|10+ years|RENT|24000|Source Verified|Nov-18|credit_card|488xx|MI|Individual
1840578|10000|36 months|Chef|4 years|RENT|59000|Source Verified|Nov-18|debt_consolidation|908xx|CA|Individual
1840579|35000|60 months|Chef|3 years|MORTGAGE|136000|Source Verified|Nov-18|home_improvement|481xx|MI|Individual
1840580|40000|36 months|Chef|2 years|MORTGAGE|47000|Verified|Nov-18|debt_consolidation|122xx|NY|Joint App
1840581|15000|60 months|Chef|4 years|MORTGAGE|130000|Source Verified|Nov-18|debt_consolidation|481xx|MI|Individual
1840582|20000|36 months|Chef|2 years|RENT|100000|Verified|Nov-18|credit_card|875xx|NM|Individual
1840583|25000|60 months|Security Officer|10+ years|RENT|86000|Not Verified|Nov-18|debt_consolidation|956xx|CA|Individual
1840584|15000|60 months|Clerk|4 years|MORTGAGE|95000|Verified|Nov-18|debt_consolidation|856xx|AZ|Individual
1841083|7000|36 months|Truck Driver|3 years|MORTGAGE|64000|Not Verified|Nov-18|debt_consolidation|606xx|IL|Individual
1841084|11000|36 months|Truck Driver|10+ years|MORTGAGE|63800|Source Verified|Nov-18|home_improvement|598xx|MT|Individual
1841085|21000|36 months|Attorney|3 years|MORTGAGE|45000|Source Verified|Nov-18|debt_consolidation|186xx|PA|Individual
1841086|24000|60 months|Police officer|< 1 year|RENT|90000|Verified|Nov-18|credit_card|064xx|CT|Individual
1841087|20000|36 months|Attorney|10+ years|MORTGAGE|120000|Source Verified|Nov-18|debt_consolidation|600xx|IL|Individual
1841088|24000|36 months|Sales Manager|10+ years|RENT|80000|Verified|Nov-18|debt_consolidation|119xx|NY|Individual
1841089|2000|36 months|Security Officer|9 years|MORTGAGE|65000|Source Verified|Nov-18|vacation|080xx|NJ|Individual
1841090|10000|60 months|Office Manager|8 years|RENT|43000|Not Verified|Oct-18|credit_card|199xx|DE|Individual
1841091|10000|36 months|Attorney|5 years|RENT|50000|Not Verified|Oct-18|debt_consolidation|563xx|MN|Individual
1841092|18000|36 months|Attorney|10+ years|MORTGAGE|60000|Source Verified|Oct-18|debt_consolidation|027xx|MA|Individual
1841093|2900|36 months|Attorney|4 years|RENT|55000|Not Verified|Oct-18|credit_card|207xx|MD|Individual
1841094|8000|36 months|Engineer|3 years|RENT|66000|Verified|Oct-18|other|967xx|HI|Joint App
1841095|15000|36 months|Attorney|9 years|MORTGAGE|60000|Not Verified|Oct-18|home_improvement|958xx|CA|Individual
1841096|6000|36 months|Attorney|6 years|RENT|35000|Not Verified|Oct-18|debt_consolidation|640xx|MO|Individual
1841097|30000|36 months||< 1 year|RENT|105000|Verified|Oct-18|debt_consolidation|705xx|LA|Individual
1841098|8400|36 months||n/a|RENT|36000|Not Verified|Oct-18|debt_consolidation|275xx|NC|Individual
1841099|35000|60 months|Attorney|7 years|RENT|105000|Verified|Oct-18|debt_consolidation|200xx|WA|Individual
1841100|25000|60 months|Attorney|1 year|MORTGAGE|35000|Verified|Oct-18|credit_card|460xx|IN|Joint App
1841101|10000|36 months||n/a|MORTGAGE|49000|Not Verified|Oct-18|debt_consolidation|456xx|OH|Individual
1841102|10000|60 months|Attorney|3 years|RENT|80000|Not Verified|Oct-18|credit_card|925xx|CA|Individual
1841103|15000|36 months||n/a|RENT|25000|Source Verified|Oct-18|debt_consolidation|930xx|CA|Joint App
1841104|8000|36 months|Attorney|2 years|RENT|75000|Not Verified|Oct-18|debt_consolidation|941xx|CA|Individual
1841105|20000|36 months||< 1 year|OWN|150000|Source Verified|Oct-18|debt_consolidation|773xx|TX|Individual
1841106|10000|36 months|Security Officer|5 years|RENT|35000|Source Verified|Oct-18|debt_consolidation|112xx|NY|Individual
1841107|15000|60 months|Truck Driver|6 years|MORTGAGE|65000|Not Verified|Oct-18|credit_card|951xx|CA|Individual
1841108|21325|60 months|Attorney|10+ years|MORTGAGE|101000|Not Verified|Oct-18|debt_consolidation|988xx|WA|Individual
1841109|10000|36 months|Clerk|2 years|RENT|62500|Source Verified|Oct-18|credit_card|631xx|MO|Individual
1841110|2000|36 months|Attorney|10+ years|MORTGAGE|35000|Source Verified|Oct-18|debt_consolidation|195xx|PA|Joint App
1841111|10000|36 months|Realtor|3 years|MORTGAGE|80000|Not Verified|Oct-18|debt_consolidation|462xx|IN|Individual
1841112|20000|60 months|Attorney|10+ years|MORTGAGE|48000|Not Verified|Oct-18|debt_consolidation|850xx|AZ|Individual
1841113|7500|36 months|Attorney|4 years|MORTGAGE|152000|Not Verified|Oct-18|home_improvement|328xx|FL|Joint App
1841114|40000|60 months|Attorney|4 years|MORTGAGE|160000|Verified|Oct-18|home_improvement|710xx|LA|Individual
1841115|23000|60 months|Nurse|7 years|OWN|78000|Verified|Oct-18|credit_card|380xx|TN|Individual
1841116|19500|36 months|Mechanic|10+ years|MORTGAGE|105000|Source Verified|Oct-18|debt_consolidation|454xx|OH|Joint App
1841117|25000|60 months|Attorney|3 years|RENT|55000|Source Verified|Oct-18|credit_card|335xx|FL|Joint App
1841118|19000|36 months|Security Officer|4 years|RENT|40500|Verified|Oct-18|credit_card|553xx|MN|Joint App
1841119|12000|36 months||< 1 year|MORTGAGE|84000|Not Verified|Oct-18|credit_card|349xx|FL|Individual
1841120|4800|36 months||n/a|RENT|18376|Verified|Oct-18|debt_consolidation|349xx|FL|Individual
1841121|12000|36 months|IT Manager|1 year|MORTGAGE|85000|Source Verified|Oct-18|debt_consolidation|810xx|CO|Individual
1841122|35725|60 months|Engineer|7 years|MORTGAGE|45000|Verified|Oct-18|small_business|330xx|FL|Joint App
1841123|10000|36 months|Supervisor|3 years|MORTGAGE|55000|Source Verified|Oct-18|debt_consolidation|347xx|FL|Individual
1841124|25200|60 months|Attorney|1 year|RENT|47000|Source Verified|Oct-18|debt_consolidation|018xx|MA|Individual
1841125|2000|36 months|Carpenter|1 year|RENT|30000|Not Verified|Oct-18|debt_consolidation|809xx|CO|Individual
1841126|10000|36 months|Truck Driver|3 years|OWN|80000|Source Verified|Oct-18|credit_card|349xx|FL|Individual
1841127|32000|60 months|Truck Driver|5 years|RENT|90000|Verified|Oct-18|debt_consolidation|850xx|AZ|Individual
1841128|15000|60 months|Carpenter|10+ years|OWN|75000|Not Verified|Oct-18|debt_consolidation|060xx|CT|Individual
1841129|20000|60 months|Bartender|10+ years|RENT|40000|Source Verified|Oct-18|debt_consolidation|925xx|CA|Individual
1841130|32000|60 months|Carpenter|10+ years|MORTGAGE|104000|Source Verified|Oct-18|debt_consolidation|824xx|WY|Individual
1841131|5000|36 months|Carpenter|1 year|RENT|75000|Source Verified|Oct-18|debt_consolidation|891xx|NV|Individual
1841132|20000|60 months|Carpenter|6 years|MORTGAGE|70000|Source Verified|Oct-18|credit_card|334xx|FL|Individual
1841133|12000|60 months|Carpenter|10+ years|RENT|25000|Not Verified|Oct-18|debt_consolidation|112xx|NY|Individual
1841134|10000|36 months||n/a|MORTGAGE|37000|Source Verified|Oct-18|debt_consolidation|462xx|IN|Individual
1841135|12000|36 months|Carpenter|10+ years|MORTGAGE|85000|Verified|Oct-18|credit_card|278xx|NC|Individual
1841136|15000|36 months|Chef|< 1 year|RENT|100000|Source Verified|Oct-18|debt_consolidation|945xx|CA|Individual
1841137|20000|36 months|Accountant|8 years|MORTGAGE|52000|Verified|Oct-18|credit_card|373xx|TN|Joint App
1841138|12000|36 months||n/a|MORTGAGE|30000|Verified|Oct-18|debt_consolidation|801xx|CO|Individual
1841139|35000|60 months|Accountant|10+ years|MORTGAGE|190000|Verified|Oct-18|credit_card|117xx|NY|Individual
1841140|35000|60 months|Carpenter|< 1 year|MORTGAGE|100000|Verified|Oct-18|major_purchase|724xx|AR|Individual
1841141|10000|36 months|Carpenter|4 years|RENT|110000|Verified|Oct-18|debt_consolidation|104xx|NY|Individual
1841142|24000|36 months|Electrician|10+ years|MORTGAGE|109000|Not Verified|Oct-18|debt_consolidation|492xx|MI|Individual
1841143|25000|60 months||< 1 year|RENT|150000|Source Verified|Oct-18|debt_consolidation|957xx|CA|Individual
1841144|3200|36 months||n/a|MORTGAGE|70800|Not Verified|Oct-18|debt_consolidation|358xx|AL|Individual
1841145|6000|36 months|Truck Driver|10+ years|MORTGAGE|55000|Source Verified|Oct-18|home_improvement|601xx|IL|Individual
1841146|3000|36 months|Bartender|6 years|RENT|55680|Not Verified|Oct-18|debt_consolidation|951xx|CA|Individual
1841147|10000|36 months|Carpenter|10+ years|MORTGAGE|65000|Not Verified|Oct-18|home_improvement|752xx|TX|Individual
1841148|10000|60 months|Security Officer|5 years|MORTGAGE|65000|Not Verified|Oct-18|credit_card|712xx|LA|Individual
1841149|18000|60 months|Office Manager|10+ years|MORTGAGE|43000|Not Verified|Oct-18|other|554xx|MN|Joint App
1841150|24000|60 months|Carpenter|10+ years|RENT|115000|Source Verified|Oct-18|debt_consolidation|953xx|CA|Individual
1841151|10000|36 months|Carpenter|3 years|MORTGAGE|42000|Not Verified|Oct-18|credit_card|606xx|IL|Individual
1841152|18500|60 months|Carpenter|10+ years|OWN|23000|Source Verified|Oct-18|debt_consolidation|218xx|MD|Joint App
1841153|13000|36 months|Electrician|7 years|MORTGAGE|62000|Source Verified|Oct-18|debt_consolidation|386xx|MS|Individual
1841154|10000|60 months|Office Manager|10+ years|MORTGAGE|32920|Not Verified|Oct-18|debt_consolidation|908xx|CA|Individual
1841155|25000|36 months|Carpenter|1 year|MORTGAGE|98000|Verified|Oct-18|debt_consolidation|329xx|FL|Individual
1841156|25000|60 months|Sales Manager|10+ years|MORTGAGE|97000|Not Verified|Oct-18|major_purchase|750xx|TX|Joint App
1841157|5000|36 months|IT Manager|< 1 year|MORTGAGE|35000|Not Verified|Oct-18|car|393xx|MS|Individual
1841158|20000|60 months|Police officer|10+ years|MORTGAGE|80000|Source Verified|Oct-18|home_improvement|302xx|GA|Joint App
1841159|10000|36 months|Accountant|2 years|OWN|60000|Source Verified|Oct-18|debt_consolidation|606xx|IL|Individual
1841160|30000|36 months||n/a|MORTGAGE|17353|Verified|Oct-18|other|793xx|TX|Joint App
1841161|15000|36 months|Realtor|2 years|MORTGAGE|130000|Source Verified|Oct-18|debt_consolidation|913xx|CA|Individual
1841162|1000|36 months|Carpenter|5 years|OWN|45000|Source Verified|Oct-18|debt_consolidation|481xx|MI|Individual
1841163|15000|36 months|Chef|4 years|MORTGAGE|90000|Not Verified|Oct-18|debt_consolidation|750xx|TX|Individual
1841164|17600|60 months|Mechanic|3 years|RENT|48000|Source Verified|Oct-18|debt_consolidation|270xx|NC|Individual
1841165|6000|36 months|Chef|6 years|RENT|30000|Source Verified|Oct-18|debt_consolidation|274xx|NC|Individual
1841166|20000|60 months|Mechanic|7 years|RENT|34000|Verified|Oct-18|debt_consolidation|320xx|FL|Joint App
1841167|15000|60 months|Chef|5 years|MORTGAGE|87000|Source Verified|Oct-18|home_improvement|275xx|NC|Individual
1841168|16500|60 months|Carpenter|10+ years|MORTGAGE|65000|Source Verified|Oct-18|debt_consolidation|851xx|AZ|Individual
1841169|15000|36 months|Carpenter|10+ years|MORTGAGE|94000|Verified|Oct-18|debt_consolidation|103xx|NY|Joint App
1841170|5000|36 months|Carpenter|6 years|MORTGAGE|88000|Source Verified|Oct-18|home_improvement|852xx|AZ|Individual
1841171|12000|60 months||n/a|OWN|15000|Verified|Oct-18|credit_card|278xx|NC|Individual
1841172|24000|36 months|Carpenter|6 years|RENT|233000|Source Verified|Oct-18|home_improvement|107xx|NY|Individual
1841173|20000|60 months|Nurse|10+ years|MORTGAGE|160000|Not Verified|Oct-18|credit_card|773xx|TX|Individual
1841174|5000|36 months|Office Manager|8 years|RENT|56000|Not Verified|Oct-18|debt_consolidation|112xx|NY|Individual
1841175|17000|60 months|Carpenter|10+ years|MORTGAGE|105000|Source Verified|Oct-18|debt_consolidation|937xx|CA|Individual
1841176|8000|36 months|Carpenter|< 1 year|RENT|56190|Verified|Oct-18|major_purchase|941xx|CA|Individual
1841177|6000|36 months||n/a|MORTGAGE|22000|Not Verified|Oct-18|debt_consolidation|440xx|OH|Individual
1841178|20000|60 months|Security Officer|10+ years|MORTGAGE|110000|Source Verified|Oct-18|debt_consolidation|945xx|CA|Individual
1841179|25000|36 months|Carpenter|6 years|MORTGAGE|200000|Source Verified|Oct-18|major_purchase|462xx|IN|Joint App
1841180|32000|36 months|Attorney|4 years|MORTGAGE|128800|Source Verified|Oct-18|credit_card|761xx|TX|Individual
1841181|12000|36 months|Accountant|2 years|MORTGAGE|145000|Source Verified|Oct-18|debt_consolidation|760xx|TX|Individual
1841182|3000|36 months|Police officer|10+ years|MORTGAGE|95000|Source Verified|Oct-18|vacation|925xx|CA|Individual
1841183|20000|36 months||< 1 year|OWN|60000|Not Verified|Oct-18|debt_consolidation|750xx|TX|Individual
1841184|25000|60 months|Carpenter|10+ years|RENT|30000|Verified|Oct-18|debt_consolidation|864xx|AZ|Joint App
1841185|17000|36 months|Principal|10+ years|MORTGAGE|84000|Not Verified|Oct-18|credit_card|186xx|PA|Individual
1841186|2300|36 months|Police officer|10+ years|OWN|32944|Not Verified|Oct-18|debt_consolidation|548xx|WI|Individual
1841187|18000|60 months|Carpenter|10+ years|MORTGAGE|56000|Source Verified|Oct-18|debt_consolidation|242xx|VA|Joint App
1841188|14400|60 months|Carpenter|2 years|MORTGAGE|82000|Not Verified|Oct-18|debt_consolidation|640xx|MO|Individual
1841189|5000|36 months|Carpenter|2 years|RENT|25000|Source Verified|Oct-18|credit_card|931xx|CA|Individual
1841190|14400|36 months|Carpenter|10+ years|MORTGAGE|146000|Verified|Oct-18|debt_consolidation|462xx|IN|Individual
